resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,is_podium,qualy_position,q1,q2,q3,median_gap_leader,std_gap_leader,q1_sec,q2_sec,q3_sec,best_qualy_sec,qualy_delta_sec,year,round,prior_points,prior_position,prior_wins
25150,1061,817,1,3,6.0,5,5,5,10.0,52,+42.624,7145908,51,8,1:31.284,232.325,1,0,7.0,1:27.323,1:27.125,1:26.899,844.5,4344.379743005079,87.32300000000001,87.125,86.899,86.899,0.8760000000000048,2021,10,40.0,8,0.0
25151,1061,832,6,55,10.0,6,6,6,8.0,52,+43.454,7146738,51,7,1:31.223,232.48,1,0,9.0,1:27.337,1:26.848,1:27.007,807.0,5864.318332918493,87.337,86.848,87.007,86.848,0.8250000000000028,2021,10,60.0,7,0.0
25152,1061,4,214,14,7.0,7,7,7,6.0,52,+72.093,7175377,48,10,1:31.698,231.276,1,0,11.0,1:27.580,1:27.245,,1481.5,4828.356379600761,87.58,87.245,,87.245,1.2220000000000084,2021,10,20.0,11,0.0
25153,1061,840,117,18,14.0,8,8,8,4.0,52,+74.289,7177573,48,12,1:31.992,230.537,1,0,15.0,1:28.017,1:27.665,,1533.5,6107.871364679029,88.017,87.66499999999999,,87.66499999999999,1.641999999999996,2021,10,14.0,12,0.0
25154,1061,839,214,31,9.0,9,9,9,2.0,52,+76.162,7179446,48,14,1:32.210,229.992,1,0,13.0,1:27.415,1:27.340,,1522.0,5717.783502063591,87.41499999999999,87.34,,87.34,1.3170000000000073,2021,10,12.0,13,0.0
25155,1061,852,213,22,16.0,10,10,10,1.0,52,+82.065,7185349,51,6,1:30.826,233.497,1,0,16.0,1:28.043,,,1737.5,7985.3122067229515,88.043,,,88.043,2.0200000000000102,2021,10,9.0,14,0.0
25156,1061,842,213,10,11.0,11,11,11,0.0,52,+85.327,7188611,52,3,1:30.266,234.945,1,0,12.0,1:27.600,1:27.273,,1489.0,7239.715043885822,87.6,87.273,,87.273,1.25,2021,10,39.0,9,0.0
25157,1061,847,3,63,12.0,12,12,12,0.0,51,\N,\N,49,13,1:32.049,230.394,11,0,8.0,1:27.671,1:27.080,1:26.971,1802.0,7585.49379001996,87.67099999999999,87.08,86.971,86.971,0.9480000000000075,2021,10,0.0,17,0.0
25158,1061,841,51,99,15.0,13,13,13,0.0,51,\N,\N,49,15,1:32.346,229.653,11,0,14.0,1:27.595,1:27.617,,1912.0,7170.314977302286,87.595,87.617,,87.595,1.5720000000000027,2021,10,1.0,16,0.0
25159,1061,849,3,6,17.0,14,14,14,0.0,51,\N,\N,51,16,1:32.477,229.328,11,0,18.0,1:28.254,,,1857.0,8579.515125336766,88.254,,,88.254,2.2310000000000088,2021,10,0.0,20,0.0
25160,1061,8,51,7,13.0,15,15,15,0.0,51,\N,\N,48,11,1:31.895,230.78,11,0,17.0,1:28.062,,,1720.0,5650.682521468658,88.062,,,88.062,2.0390000000000015,2021,10,1.0,15,0.0
25161,1061,815,9,11,0.0,16,16,16,0.0,51,\N,\N,50,1,1:28.617,239.317,11,0,5.0,1:27.121,1:27.073,1:26.844,1419.0,11509.387318628043,87.121,87.07300000000001,86.844,86.844,0.820999999999998,2021,10,104.0,3,1.0
25162,1061,853,210,9,19.0,17,17,17,0.0,51,\N,\N,51,18,1:32.909,228.262,11,0,20.0,1:29.051,,,2868.0,10450.70316883688,89.051,,,89.051,3.028000000000006,2021,10,0.0,19,0.0
25163,1061,854,210,47,18.0,18,18,18,0.0,51,\N,\N,50,17,1:32.862,228.377,11,0,19.0,1:28.738,,,3085.0,8160.368945282879,88.738,,,88.738,2.7150000000000034,2021,10,0.0,18,0.0
25164,1061,20,117,5,8.0,\N,R,19,0.0,40,\N,\N,35,19,1:33.059,227.894,31,0,10.0,1:27.493,1:27.103,1:27.179,1651.5,4762.491702664554,87.493,87.10300000000001,87.179,87.10300000000001,1.0800000000000125,2021,10,30.0,10,0.0
25165,1061,830,9,33,1.0,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,0,2.0,1:26.751,1:26.315,1:26.209,,,86.751,86.315,86.209,86.209,0.18600000000000705,2021,10,182.0,1,5.0
25166,1062,839,214,31,8.0,1,1,1,25.0,70,2:04:43.199,7483199,54,5,1:21.421,193.704,1,1,8.0,1:17.367,1:16.766,1:16.653,0.0,2687.235791625469,77.367,76.76599999999999,76.65299999999999,76.65299999999999,1.2339999999999947,2021,11,14.0,13,0.0
25167,1062,1,131,44,1.0,2,2,2,18.0,70,+2.736,7485935,49,2,1:18.715,200.363,1,1,1.0,1:16.424,1:16.553,1:15.419,-291.0,4160.203586578491,76.424,76.553,75.419,75.419,0.0,2021,11,177.0,2,4.0
25168,1062,832,6,55,15.0,3,3,3,15.0,70,+15.018,7498217,54,6,1:21.423,193.699,1,1,15.0,1:16.649,,,189.5,3250.3820052928036,76.649,,,76.649,1.230000000000004,2021,11,68.0,7,0.0
25169,1062,4,214,14,9.0,4,4,4,12.0,70,+15.651,7498850,41,3,1:20.359,196.264,1,0,9.0,1:17.123,1:16.541,1:16.715,90.5,3049.0822148303955,77.123,76.541,76.715,76.541,1.1219999999999999,2021,11,26.0,11,0.0
25170,1062,842,213,10,5.0,5,5,5,11.0,70,+63.614,7546813,70,1,1:18.394,201.183,1,0,5.0,1:16.874,1:16.394,1:16.483,404.5,4737.671380054026,76.874,76.394,76.483,76.394,0.9750000000000085,2021,11,39.0,9,0.0
25171,1062,852,213,22,16.0,6,6,6,8.0,70,+75.803,7559002,43,10,1:22.450,191.286,1,0,16.0,1:17.919,,,868.0,3238.2925118874896,77.919,,,77.919,2.5,2021,11,10.0,14,0.0
25172,1062,849,3,6,18.0,7,7,7,6.0,70,+77.910,7561109,62,14,1:22.831,190.406,1,0,18.0,1:18.036,,,1066.0,3206.4748619586385,78.036,,,78.036,2.6170000000000044,2021,11,0.0,19,0.0
25173,1062,847,3,63,17.0,8,8,8,4.0,70,+79.094,7562293,62,9,1:22.112,192.074,1,0,17.0,1:17.944,,,1133.5,3207.9804444360407,77.944,,,77.944,2.5250000000000057,2021,11,0.0,17,0.0
25174,1062,830,9,33,3.0,9,9,9,2.0,70,+80.244,7563443,43,4,1:20.945,194.843,1,0,3.0,1:16.214,1:15.650,1:15.840,882.0,5252.740038376735,76.214,75.65,75.84,75.65,0.23100000000000875,2021,11,185.0,1,5.0
25175,1062,8,51,7,13.0,10,10,10,1.0,69,\N,\N,58,8,1:21.518,193.473,11,0,13.0,1:17.553,1:17.564,,928.0,5273.282483914332,77.553,77.564,,77.553,2.1340000000000003,2021,11,1.0,15,0.0
25176,1062,817,1,3,11.0,11,11,11,0.0,69,\N,\N,58,13,1:22.802,190.473,11,0,11.0,1:17.664,1:16.871,,1461.0,4591.268517959587,77.664,76.871,,76.871,1.4519999999999982,2021,11,50.0,8,0.0
25177,1062,854,210,47,20.0,12,12,12,0.0,69,\N,\N,44,11,1:22.711,190.683,11,0,20.0,,,,1669.0,3819.13463303777,,,,,,2021,11,0.0,18,0.0
25178,1062,841,51,99,0.0,13,13,13,0.0,69,\N,\N,44,12,1:22.736,190.625,11,0,14.0,1:17.776,1:17.583,,1200.0,7506.05621900846,77.776,77.583,,77.583,2.1640000000000015,2021,11,1.0,16,0.0
25179,1062,853,210,9,19.0,\N,R,14,0.0,3,\N,\N,\N,0,\N,\N,4,0,19.0,1:18.922,,,19725.0,24454.175676149873,78.922,,,78.922,3.503,2021,11,0.0,20,0.0
25180,1062,846,1,4,6.0,\N,R,15,0.0,2,\N,\N,\N,0,\N,\N,4,0,6.0,1:17.081,1:16.385,1:16.489,21034.5,4697.310347422235,77.081,76.385,76.489,76.385,0.9660000000000082,2021,11,113.0,3,0.0
25181,1062,822,131,77,2.0,\N,R,16,0.0,0,\N,\N,\N,0,\N,\N,4,0,2.0,1:16.569,1:16.702,1:15.734,,,76.569,76.702,75.734,75.734,0.3149999999999977,2021,11,108.0,4,0.0
25182,1062,815,9,11,4.0,\N,R,17,0.0,0,\N,\N,\N,0,\N,\N,4,0,4.0,1:17.233,1:16.443,1:16.421,,,77.233,76.443,76.42099999999999,76.42099999999999,1.0019999999999953,2021,11,104.0,5,1.0
25183,1062,844,6,16,7.0,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,4,0,7.0,1:17.084,1:16.574,1:16.496,,,77.084,76.574,76.496,76.496,1.0769999999999982,2021,11,80.0,6,0.0
25184,1062,840,117,18,12.0,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,0,12.0,1:17.038,1:16.893,,,,77.038,76.893,,76.893,1.4740000000000038,2021,11,18.0,12,0.0
25185,1062,20,117,5,10.0,\N,D,20,0.0,70,+1.859,7485058,60,7,1:21.459,193.613,2,0,10.0,1:17.105,1:16.794,1:16.750,37.0,2481.951913521935,77.105,76.794,76.75,76.75,1.331000000000003,2021,11,30.0,10,0.0
25186,1063,830,9,33,1.0,1,1,1,12.5,1,3:27.071,207071,\N,0,\N,\N,1,1,1.0,1:58.717,1:56.559,1:59.765,0.0,0.0,118.717,116.559,119.765,116.559,0.5339999999999918,2021,12,187.0,2,5.0
25187,1063,847,3,63,2.0,2,2,2,9.0,1,+1.995,209066,\N,0,\N,\N,1,1,2.0,1:59.864,1:56.950,2:00.086,1995.0,0.0,119.864,116.95,120.086,116.95,0.9249999999999972,2021,12,4.0,16,0.0
25188,1063,1,131,44,3.0,3,3,3,7.5,1,+2.601,209672,\N,0,\N,\N,1,1,3.0,1:59.218,1:56.229,2:00.099,2601.0,0.0,119.218,116.229,120.099,116.229,0.20399999999999352,2021,12,195.0,1,4.0
25189,1063,817,1,3,4.0,4,4,4,6.0,1,+4.496,211567,\N,0,\N,\N,1,0,4.0,2:01.583,1:57.127,2:00.864,4496.0,0.0,121.583,117.12700000000001,120.864,117.12700000000001,1.1020000000000039,2021,12,50.0,9,0.0
25190,1063,20,117,5,5.0,5,5,5,5.0,1,+7.479,214550,\N,0,\N,\N,1,0,5.0,2:00.175,1:56.814,2:00.935,7479.0,0.0,120.175,116.814,120.935,116.814,0.7889999999999873,2021,12,30.0,12,0.0
25191,1063,842,213,10,6.0,6,6,6,4.0,1,+10.177,217248,\N,0,\N,\N,1,0,6.0,2:00.387,1:56.440,2:01.164,10177.0,0.0,120.387,116.44,121.164,116.44,0.41499999999999204,2021,12,50.0,8,0.0
25192,1063,839,214,31,8.0,7,7,7,3.0,1,+11.579,218650,\N,0,\N,\N,1,0,9.0,2:01.824,1:57.354,2:03.513,11579.0,0.0,121.824,117.354,123.513,117.354,1.3289999999999935,2021,12,39.0,10,1.0
25193,1063,844,6,16,9.0,8,8,8,2.0,1,+12.608,219679,\N,0,\N,\N,1,0,11.0,2:00.728,1:57.721,,12608.0,0.0,120.728,117.721,,117.721,1.695999999999998,2021,12,80.0,7,0.0
25194,1063,849,3,6,10.0,9,9,9,1.0,1,+15.484,222555,\N,0,\N,\N,1,0,12.0,2:00.966,1:58.056,,15485.0,0.0,120.966,118.056,,118.056,2.0309999999999917,2021,12,6.0,15,0.0
25195,1063,832,6,55,11.0,10,10,10,0.5,1,+16.166,223237,\N,0,\N,\N,1,0,13.0,2:01.184,1:58.137,,16166.0,0.0,121.184,118.137,,118.137,2.1119999999999948,2021,12,83.0,6,0.0
25196,1063,4,214,14,12.0,11,11,11,0.0,1,+20.590,227661,\N,0,\N,\N,1,0,14.0,2:01.653,1:58.205,,20590.0,0.0,121.653,118.205,,118.205,2.1799999999999926,2021,12,38.0,11,0.0
25197,1063,822,131,77,13.0,12,12,12,0.0,1,+22.414,229485,\N,0,\N,\N,1,0,8.0,1:59.870,1:56.295,2:02.502,22414.0,0.0,119.87,116.295,122.502,116.295,0.269999999999996,2021,12,108.0,4,0.0
25198,1063,841,51,99,14.0,13,13,13,0.0,1,+24.163,231234,\N,0,\N,\N,1,0,16.0,2:02.306,,,24163.0,0.0,122.306,,,122.306,6.280999999999992,2021,12,1.0,18,0.0
25199,1063,846,1,4,15.0,14,14,14,0.0,1,+27.109,234180,\N,0,\N,\N,1,0,10.0,1:58.301,1:56.025,,27110.0,0.0,118.301,116.025,,116.025,0.0,2021,12,113.0,3,0.0
25200,1063,852,213,22,16.0,15,15,15,0.0,1,+28.329,235400,\N,0,\N,\N,1,0,17.0,2:02.413,,,28329.0,0.0,122.413,,,122.413,6.387999999999991,2021,12,18.0,13,0.0
25201,1063,854,210,47,17.0,16,16,16,0.0,1,+29.507,236578,\N,0,\N,\N,1,0,18.0,2:03.973,,,29507.0,0.0,123.973,,,123.973,7.947999999999993,2021,12,0.0,19,0.0
25202,1063,853,210,9,18.0,17,17,17,0.0,1,+31.993,239064,\N,0,\N,\N,1,0,20.0,2:04.939,,,31993.0,0.0,124.939,,,124.939,8.913999999999987,2021,12,0.0,20,0.0
25203,1063,8,51,7,0.0,18,18,18,0.0,1,+36.054,243125,\N,0,\N,\N,1,0,19.0,2:04.452,,,36054.0,0.0,124.452,,,124.452,8.426999999999992,2021,12,2.0,17,0.0
25204,1063,815,9,11,0.0,19,19,19,0.0,1,+38.205,245276,\N,0,\N,\N,1,0,7.0,1:59.334,1:56.886,2:02.112,38205.0,0.0,119.334,116.886,122.112,116.886,0.86099999999999,2021,12,104.0,5,1.0
25205,1063,840,117,18,19.0,20,20,20,0.0,1,+44.108,251179,\N,0,\N,\N,1,0,15.0,2:01.597,1:58.231,,34108.0,0.0,121.597,118.231,,118.231,2.205999999999989,2021,12,18.0,14,0.0
25206,1064,830,9,33,1.0,1,1,1,25.0,72,1:30:05.395,5405395,60,3,1:13.275,209.244,1,1,1.0,1:10.036,1:09.071,1:08.885,0.0,2061.0728927643363,70.036,69.071,68.885,68.885,0.0,2021,13,199.5,2,6.0
25207,1064,1,131,44,2.0,2,2,2,19.0,72,+20.932,5426327,72,1,1:11.097,215.654,1,1,2.0,1:10.114,1:09.726,1:08.923,38.5,4048.0645952035566,70.114,69.726,68.923,68.923,0.0379999999999967,2021,13,202.5,1,4.0
25208,1064,822,131,77,3.0,3,3,3,15.0,72,+56.460,5461855,69,2,1:12.549,211.338,1,1,3.0,1:10.219,1:09.769,1:09.222,437.5,3968.952801159589,70.219,69.769,69.222,69.222,0.3369999999999891,2021,13,108.0,4,0.0
25209,1064,842,213,10,4.0,4,4,4,12.0,71,\N,\N,57,10,1:14.818,204.929,11,0,4.0,1:10.274,1:09.541,1:09.478,1419.0,2923.798716052791,70.274,69.541,69.478,69.478,0.5929999999999893,2021,13,54.0,9,0.0
25210,1064,844,6,16,5.0,5,5,5,10.0,71,\N,\N,58,9,1:14.780,205.033,11,0,5.0,1:09.829,1:09.437,1:09.527,1269.0,3264.8441947042684,69.82900000000001,69.437,69.527,69.437,0.5519999999999925,2021,13,82.0,7,0.0
25211,1064,4,214,14,9.0,6,6,6,8.0,71,\N,\N,60,7,1:14.323,206.294,11,0,9.0,1:10.435,1:10.020,1:09.956,1839.0,3232.5328428774997,70.435,70.02,69.956,69.956,1.070999999999998,2021,13,38.0,11,0.0
25212,1064,832,6,55,6.0,7,7,7,6.0,71,\N,\N,45,13,1:15.260,203.725,11,0,6.0,1:10.022,1:09.870,1:09.537,1763.0,3343.843971153636,70.022,69.87,69.537,69.537,0.652000000000001,2021,13,83.5,6,0.0
25213,1064,815,9,11,0.0,8,8,8,4.0,71,\N,\N,59,4,1:13.461,208.714,11,0,16.0,1:10.530,,,1115.0,4344.545018075483,70.53,,,70.53,1.644999999999996,2021,13,104.0,5,1.0
25214,1064,839,214,31,8.0,9,9,9,2.0,71,\N,\N,54,8,1:14.675,205.321,11,0,8.0,1:10.179,1:09.919,1:09.933,1779.0,3053.490808683116,70.179,69.919,69.93299999999999,69.919,1.0339999999999918,2021,13,42.0,10,1.0
25215,1064,846,1,4,13.0,10,10,10,1.0,71,\N,\N,48,6,1:14.236,206.535,11,0,13.0,1:10.489,1:10.406,,1575.0,3515.6649739207405,70.489,70.406,,70.406,1.5210000000000008,2021,13,113.0,3,0.0
25216,1064,817,1,3,10.0,11,11,11,0.0,71,\N,\N,59,11,1:14.920,204.65,11,0,10.0,1:10.255,1:09.865,1:10.166,1862.0,3139.56984071198,70.255,69.865,70.166,69.865,0.9799999999999898,2021,13,56.0,8,0.0
25217,1064,840,117,18,12.0,12,12,12,0.0,70,\N,\N,57,15,1:15.611,202.78,12,0,12.0,1:10.438,1:10.367,,2473.0,3175.4966944592675,70.438,70.367,,70.367,1.4819999999999993,2021,13,18.0,14,0.0
25218,1064,20,117,5,15.0,13,13,13,0.0,70,\N,\N,63,5,1:13.958,207.312,12,0,17.0,1:10.731,,,1798.0,3990.8529752656054,70.731,,,70.731,1.8459999999999894,2021,13,35.0,12,0.0
25219,1064,841,51,99,7.0,14,14,14,0.0,70,\N,\N,66,12,1:15.125,204.091,12,0,7.0,1:10.050,1:10.033,1:09.590,2232.0,3881.8425435505824,70.05,70.033,69.59,69.59,0.7049999999999983,2021,13,1.0,18,0.0
25220,1064,9,51,88,16.0,15,15,15,0.0,70,\N,\N,44,14,1:15.442,203.234,12,0,18.0,1:11.301,,,2853.0,1679.179944103397,71.301,,,71.301,2.415999999999997,2021,13,0.0,20,0.0
25221,1064,849,3,6,0.0,16,16,16,0.0,70,\N,\N,25,18,1:15.790,202.301,12,0,14.0,1:10.093,1:11.161,,2791.5,3759.3275934212465,70.093,71.161,,70.093,1.2079999999999984,2021,13,7.0,16,0.0
25222,1064,847,3,63,11.0,17,17,17,0.0,69,\N,\N,57,16,1:15.628,202.734,6,0,11.0,1:10.382,1:10.332,,2541.0,6575.871793263022,70.382,70.332,,70.332,1.4469999999999885,2021,13,13.0,15,0.0
25223,1064,854,210,47,17.0,18,18,18,0.0,69,\N,\N,36,19,1:15.927,201.936,13,0,19.0,1:11.387,,,3021.0,5887.687811127203,71.387,,,71.387,2.5019999999999953,2021,13,0.0,19,0.0
25224,1064,852,213,22,14.0,\N,R,19,0.0,48,\N,\N,44,17,1:15.783,202.319,131,0,15.0,1:10.462,1:11.314,,2562.0,4414.108444664547,70.462,71.314,,70.462,1.5769999999999982,2021,13,18.0,13,0.0
25225,1064,853,210,9,18.0,\N,R,20,0.0,41,\N,\N,35,20,1:16.066,201.567,9,0,20.0,1:11.875,,,3265.0,4137.591651626554,71.875,,,71.875,2.989999999999995,2021,13,0.0,20,0.0
25226,1065,817,1,3,2.0,1,1,1,26.0,53,1:21:54.365,4914365,53,1,1:24.812,245.894,1,1,5.0,1:21.292,1:20.435,1:19.995,0.0,2696.8881116830917,81.292,80.435,79.995,79.995,0.4399999999999977,2021,14,56.0,9,0.0
25227,1065,846,1,4,3.0,2,2,2,18.0,53,+1.747,4916112,53,3,1:24.971,245.434,1,1,4.0,1:20.916,1:20.059,1:19.989,0.0,2673.0072653003267,80.916,80.059,79.989,79.989,0.4339999999999975,2021,14,114.0,4,0.0
25228,1065,822,131,77,19.0,3,3,3,15.0,53,+4.921,4919286,34,2,1:24.827,245.85,1,1,1.0,1:20.685,1:20.032,1:19.555,109.0,3611.0982559234303,80.685,80.032,79.555,79.555,0.0,2021,14,123.0,3,0.0
25229,1065,844,6,16,5.0,4,4,4,12.0,53,+7.309,4921674,53,6,1:25.319,244.433,1,0,8.0,1:21.219,1:20.767,1:20.510,80.0,2208.137907574598,81.219,80.767,80.51,80.51,0.9549999999999983,2021,14,92.0,6,0.0
25230,1065,815,9,11,8.0,5,5,5,10.0,53,+8.723,4923088,53,4,1:25.156,244.901,1,0,9.0,1:21.308,1:20.882,1:20.611,34.0,2479.4881535567874,81.30799999999999,80.882,80.611,80.611,1.0559999999999974,2021,14,108.0,5,1.0
25231,1065,832,6,55,6.0,6,6,6,8.0,53,+10.535,4924900,53,8,1:25.559,243.747,1,0,7.0,1:21.118,1:20.750,1:20.462,393.0,2057.4972535767943,81.118,80.75,80.462,80.462,0.9069999999999965,2021,14,89.5,7,0.0
25232,1065,840,117,18,9.0,7,7,7,6.0,53,+15.804,4930169,52,13,1:25.853,242.912,1,0,12.0,1:21.415,1:21.020,,692.0,6751.430587959477,81.41499999999999,81.02,,81.02,1.4649999999999892,2021,14,18.0,14,0.0
25233,1065,4,214,14,10.0,8,8,8,4.0,53,+17.201,4931566,52,7,1:25.472,243.995,1,0,13.0,1:21.487,1:21.069,,736.0,6915.23721697627,81.487,81.069,,81.069,1.5139999999999958,2021,14,46.0,10,0.0
25234,1065,847,3,63,14.0,9,9,9,2.0,53,+19.742,4934107,53,11,1:25.835,242.963,1,0,15.0,1:21.890,1:21.392,,834.0,4625.075593309978,81.89,81.392,,81.392,1.836999999999989,2021,14,13.0,15,0.0
25235,1065,839,214,31,12.0,10,10,10,1.0,53,+20.868,4935233,53,9,1:25.566,243.727,1,0,14.0,1:21.500,1:21.103,,917.0,4133.938471297105,81.5,81.10300000000001,,81.10300000000001,1.5480000000000018,2021,14,44.0,11,1.0
25236,1065,849,3,6,13.0,11,11,11,0.0,53,+23.743,4938108,50,16,1:25.953,242.63,1,0,16.0,1:21.925,,,943.0,6748.009849817692,81.925,,,81.925,2.3699999999999903,2021,14,7.0,16,0.0
25237,1065,20,117,5,11.0,12,12,12,0.0,53,+24.621,4938986,50,15,1:25.938,242.672,1,0,11.0,1:21.394,1:20.913,,905.0,6823.142857903636,81.394,80.913,,80.913,1.3579999999999899,2021,14,35.0,12,0.0
25238,1065,841,51,99,7.0,13,13,13,0.0,53,+27.216,4941581,50,10,1:25.718,243.295,1,0,10.0,1:21.197,1:20.726,1:20.808,618.0,11005.82838811819,81.197,80.726,80.80799999999999,80.726,1.1709999999999923,2021,14,1.0,18,0.0
25239,1065,9,51,88,17.0,14,14,14,0.0,53,+29.769,4944134,53,12,1:25.849,242.924,1,0,19.0,1:22.530,,,1037.0,5200.0474049558525,82.53,,,82.53,2.9749999999999943,2021,14,0.0,21,0.0
25240,1065,854,210,47,18.0,15,15,15,0.0,53,+51.088,4965453,52,17,1:26.707,240.52,1,0,18.0,1:22.248,,,1888.0,9584.102544081616,82.248,,,82.248,2.692999999999998,2021,14,0.0,19,0.0
25241,1065,853,210,9,16.0,\N,R,16,0.0,41,\N,\N,41,18,1:27.202,239.155,131,0,20.0,1:22.716,,,2168.0,12593.405117604118,82.71600000000001,,,82.71600000000001,3.1610000000000014,2021,14,0.0,20,0.0
25242,1065,1,131,44,4.0,\N,R,17,0.0,25,\N,\N,3,14,1:25.870,242.864,4,0,2.0,1:20.543,1:19.936,1:19.651,-48.0,1739.6213428981223,80.543,79.936,79.651,79.651,0.09599999999998943,2021,14,221.5,2,4.0
25243,1065,830,9,33,1.0,\N,R,18,0.0,25,\N,\N,25,5,1:25.173,244.852,4,0,3.0,1:21.035,1:20.229,1:19.966,36.0,5699.4861911696335,81.035,80.229,79.96600000000001,79.96600000000001,0.41100000000000136,2021,14,224.5,1,7.0
25244,1065,842,213,10,0.0,\N,R,19,0.0,3,\N,\N,2,19,1:29.005,234.31,22,0,6.0,1:21.440,1:20.556,1:20.260,22847.0,14700.497826037501,81.44,80.556,80.26,80.26,0.7049999999999983,2021,14,66.0,8,0.0
25245,1065,852,213,22,0.0,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,23,0,17.0,1:21.973,,,,,81.973,,,81.973,2.417999999999992,2021,14,18.0,13,0.0
25246,1066,1,131,44,4.0,1,1,1,25.0,53,1:30:41.001,5441001,43,2,1:37.575,215.76,1,1,4.0,1:45.992,1:45.129,1:44.050,-42.0,3368.6132767895956,105.99199999999999,105.12899999999999,104.05,104.05,2.057000000000002,2021,15,221.5,2,4.0
25247,1066,830,9,33,20.0,2,2,2,18.0,53,+53.271,5494272,28,5,1:38.396,213.959,1,1,20.0,,,,601.0,4179.292004939884,,,,,,2021,15,226.5,1,7.0
25248,1066,832,6,55,2.0,3,3,3,15.0,53,+62.475,5503476,40,12,1:39.294,212.024,1,1,2.0,1:47.924,1:46.521,1:42.510,428.0,4674.126221829136,107.924,106.521,102.50999999999999,102.50999999999999,0.5169999999999959,2021,15,97.5,7,0.0
25249,1066,817,1,3,5.0,4,4,4,12.0,53,+65.607,5506608,24,9,1:39.124,212.388,1,0,5.0,1:48.345,1:46.361,1:44.156,923.0,5015.507560121045,108.345,106.36099999999999,104.156,104.156,2.163000000000011,2021,15,83.0,8,1.0
25250,1066,822,131,77,16.0,5,5,5,10.0,53,+67.533,5508534,31,3,1:38.216,214.352,1,0,7.0,1:46.396,1:45.306,1:44.710,828.0,3997.66035122352,106.396,105.306,104.71000000000001,104.71000000000001,2.717000000000013,2021,15,141.0,3,0.0
25251,1066,4,214,14,6.0,6,6,6,8.0,53,+81.321,5522322,44,6,1:38.686,213.331,1,0,6.0,1:47.877,1:45.514,1:44.204,648.0,5416.3310674496815,107.87700000000001,105.51400000000001,104.20400000000001,104.20400000000001,2.2110000000000127,2021,15,50.0,10,0.0
25252,1066,846,1,4,1.0,7,7,7,7.0,53,+87.224,5528225,39,1,1:37.423,216.096,1,0,1.0,1:47.238,1:45.827,1:41.993,0.0,11428.548374921025,107.238,105.827,101.993,101.993,0.0,2021,15,132.0,4,0.0
25253,1066,8,51,7,13.0,8,8,8,4.0,53,+88.955,5529956,34,16,1:40.289,209.921,1,0,16.0,1:49.586,,,1016.0,4429.389979114813,109.586,,,109.586,7.5930000000000035,2021,15,2.0,17,0.0
25254,1066,815,9,11,8.0,9,9,9,2.0,53,+90.076,5531077,45,10,1:39.215,212.193,1,0,9.0,1:46.455,1:45.834,1:45.337,571.0,6156.233199633755,106.455,105.834,105.337,105.337,3.3440000000000083,2021,15,118.0,5,1.0
25255,1066,847,3,63,3.0,10,10,10,1.0,53,+100.551,5541552,40,18,1:40.596,209.28,1,0,3.0,1:48.303,1:46.435,1:42.983,1129.0,4454.938990279413,108.303,106.435,102.983,102.983,0.9900000000000091,2021,15,15.0,15,0.0
25256,1066,840,117,18,7.0,11,11,11,0.0,53,+116.198,5557199,35,17,1:40.464,209.555,1,0,8.0,1:48.322,1:46.360,1:44.956,682.0,6104.625852913827,108.322,106.36,104.956,104.956,2.963000000000008,2021,15,24.0,13,0.0
25257,1066,20,117,5,10.0,12,12,12,0.0,52,\N,\N,44,11,1:39.251,212.116,11,0,11.0,1:47.205,1:46.573,,1005.0,7081.872403126373,107.205,106.57300000000001,,106.57300000000001,4.5800000000000125,2021,15,35.0,12,0.0
25258,1066,842,213,10,11.0,13,13,13,0.0,52,\N,\N,35,4,1:38.279,214.214,11,0,12.0,1:47.828,1:46.641,,1229.0,9718.95138143777,107.828,106.64099999999999,,106.64099999999999,4.647999999999996,2021,15,66.0,9,0.0
25259,1066,839,214,31,9.0,14,14,14,0.0,52,\N,\N,34,19,1:40.598,209.276,11,0,10.0,1:48.099,1:46.070,1:45.865,1176.0,10230.951679860531,108.09899999999999,106.07,105.86500000000001,105.86500000000001,3.872000000000014,2021,15,45.0,11,1.0
25260,1066,844,6,16,19.0,15,15,15,0.0,52,\N,\N,45,7,1:38.994,212.667,11,0,15.0,1:48.470,,,945.5,12768.810207641833,108.47,,,108.47,6.477000000000004,2021,15,104.0,6,0.0
25261,1066,841,51,99,17.0,16,16,16,0.0,52,\N,\N,39,8,1:39.058,212.53,11,0,18.0,1:51.023,,,1766.0,9089.81206699418,111.023,,,111.023,9.030000000000001,2021,15,1.0,18,0.0
25262,1066,852,213,22,12.0,17,17,17,0.0,52,\N,\N,42,13,1:39.960,210.612,11,0,13.0,1:48.854,1:46.751,,1818.5,8602.09908568044,108.854,106.751,,106.751,4.75800000000001,2021,15,18.0,14,0.0
25263,1066,853,210,9,15.0,18,18,18,0.0,51,\N,\N,24,20,1:41.713,206.982,12,0,19.0,1:53.764,,,2909.0,7570.262146728875,113.76400000000001,,,113.76400000000001,11.771000000000015,2021,15,0.0,21,0.0
